Id,Ano,Numero_Accidente,Provincia,Mes,Dia,Hora,Dia_Semana,Tipo_Dia,Vehiculos_Implicados,Carretera,Pk,Km,Hm,Sentido,Zona,Tipo_Via,Anchura_Calzada,Anchura_Carril,Marcas_Viales,Arcen,Arcen_Pavimentado,Mediana,Barrera_Seguridad,Paneles_Direccionales,Hitos_Arista,Captafaros,Interseccion_Tipo,Interseccion_Acondicionamiento,Prioridad_Regulada_por,Superficie,Luminosidad,Factores_Atmosfericos,Visibilidad_Restringida_por,Otras_Circunstancias,Senalizacion_Peligro,Aceras,Arboles,Arboles_Metros_Calzada,Visibilidad_Senalizacion_Vertical,Colision_Vehiculos_Marcha,Colision_Vehiculo_Obstaculo_1,Colision_Vehiculo_Obstaculo_2,Atropello_1,Atropello_2,Vuelco_1,Vuelco_2,Salida_Sin_Colision,Salida_Con_Colision,Lado_Salida,Otro,Circulacion,Circulacion_Medidas_Especiales,Distraccion,Inexperiencia_Conductor,Alcohol_Drogas,Cansancio_Sueno,Enfermedad,Velocidad_Inadecuada,Infraccion_Norma_Circulacion,Estado_Condicion_Via,Estado_Condicion_Senalizacion,Tramo_Obras,Mal_Estado_Vehiculo,Averia_Mecanica,Meteorologia_Adversa,Irrupcion_Animal,Circular_Sentido_Contrario,Otro_Factor,Sin_Opinion_Definida,Pendiente,Curvatura,Peralte,GPS_x,GPS_y,GPS_z,Tipo_Est,IMD,N_Muertos,N_Graves,N_Leves,Hora_Real,Fuera_o_Interseccion
178,1,2005030000330,1,7,6,6,3,1,1,CV-724,4,4,0,1,1,5,2,2,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,765032.463,4301848.47,15.398,Sec,7155,0,0,1,18,4
179,1,2005030000342,1,7,10,4,7,3,1,CV-700,55.7,55,7,0,1,5,2,2,3,2,2,1,1,1,1,1,7,7,8,3,1,5,4,14,2,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,749078.022,4304108.921,39.33,Pri,3117,0,0,2,12,3
180,1,2005030000344,1,7,9,6,6,2,1,CV-700,14.8,14,8,1,1,5,3,3,3,1,2,1,1,1,1,1,7,7,8,1,5,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,747063.401,4304066.682,91.774,Cob,1043,0,1,0,22,1
182,1,2005030000347,1,7,4,5,1,4,2,CV-836,8.4,8,4,0,1,5,3,2,3,3,2,1,1,2,2,2,1,1,5,1,1,1,9,14,3,1,1,NaN,1,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,671121.382,4251080.402,560.524,Pri,4720,0,1,1,15,6
5,1,2005030000348,1,7,9,4,6,2,1,CV-83,0.5,0,5,1,1,7,3,3,3,1,2,1,2,2,2,2,7,7,5,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,667345.422,4252744.098,607.03,Cob,9515,0,1,1,12,5
6,1,2005030000351,1,7,16,2,6,2,1,CV-905,8,8,0,0,1,5,2,2,3,3,2,2,1,1,2,2,7,7,8,1,2,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,702386.809,4209757.539,-18.644,Cob,34680,0,0,1,6,1
14,1,2005030000352,1,7,12,6,2,1,4,CV-95,25.3,25,3,0,1,5,2,2,3,1,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,699786.788,4204473.061,1.3,Cob,22260,0,0,1,19,1
16,1,2005030000353,1,7,12,6,2,1,2,CV-95,26.6,26,6,0,1,5,3,2,2,3,2,1,1,2,2,2,1,1,3,1,1,1,9,14,1,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,701029.314,4204263.23,-13.939,NaN,0,0,0,1,20,6
20,1,2005030000355,1,7,13,3,3,1,2,CV-920,15.6,15,6,0,1,5,2,2,3,3,2,1,1,1,2,2,1,1,7,1,1,1,9,14,3,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,698826.945,4217662.939,-7.462,Cob,1399,0,0,1,10,7
22,1,2005030000357,1,7,14,6,4,1,2,CV-865,10,10,0,1,1,5,3,2,3,3,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,705063.599,4236584.921,28.972,Sec,9468,0,0,1,19,1
26,1,2005030000370,1,7,19,6,2,1,2,CV-925,5,5,0,0,1,5,2,2,3,2,1,1,2,2,1,1,7,7,8,1,5,1,9,14,1,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,683366.456,4213219.713,63.675,Cob,1623,0,1,1,22,2
29,1,2005030000375,1,7,14,3,4,1,2,CV-715,27.5,27,5,0,1,5,2,3,3,1,2,1,2,1,1,2,7,7,8,1,1,1,2,14,3,1,1,NaN,1,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,752522.323,4289073.063,536.694,Cob,447,0,1,0,10,3
35,1,2005030000378,1,7,17,2,7,3,2,CV-736,1.8,1,8,1,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,2,1,9,14,3,2,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,774411.274,4299520.288,156.295,Cob,5337,0,0,7,6,1
39,1,2005030000388,1,7,15,6,5,1,2,CV-870,4.3,4,3,0,1,5,3,2,3,1,2,1,1,1,1,1,2,1,3,1,1,1,1,14,1,2,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,678954.497,4223432.962,26.626,Cob,6592,0,0,2,17,7
44,1,2005030000402,1,7,14,4,4,1,2,CV-91,15,15,0,0,1,5,1,2,4,2,2,1,2,2,1,2,5,1,4,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,695386.935,4219107.869,-17.886,Cob,11370,0,0,1,12,6
47,1,2005030000407,1,7,20,6,3,1,2,CV-91,4,4,0,0,1,5,2,2,3,2,2,1,1,1,1,1,1,1,3,1,1,1,9,14,3,2,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,684885.555,4218158.427,-11.874,Sec,13355,0,0,1,20,7
50,1,2005030000427,1,7,25,3,1,4,1,CV-905,6.9,6,9,0,1,5,3,2,3,3,2,2,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,701778.412,4210642.209,-15.963,Cob,34680,0,0,1,8,1
52,1,2005030000436,1,7,25,4,1,4,1,CV-91,24.1,24,1,0,1,5,3,2,3,3,2,1,2,1,2,1,5,6,4,1,3,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,703978.507,4219188.37,-25.621,Cob,10475,0,1,0,14,6
54,1,2005030000438,1,7,26,4,2,1,1,CV-70,44.3,44,3,1,1,5,3,2,3,3,2,1,2,1,1,1,1,6,5,1,1,1,9,14,1,2,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,725413.386,4286917.284,589.763,Cob,7883,0,0,3,14,6
57,1,2005030000442,1,7,20,4,3,1,3,CV-895,1.2,1,2,0,1,5,3,3,3,3,2,1,1,2,2,1,1,4,3,1,1,1,9,14,1,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,700943.918,4213768.143,-14.311,Cob,8765,0,1,2,13,7
59,1,2005030000443,1,7,19,6,2,1,2,CV-821,4.3,4,3,0,1,5,3,2,3,3,2,1,1,2,1,1,5,6,4,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,719957.707,4253215.959,48.684,Sec,25621,0,0,1,18,6
60,1,2005030000446,1,7,26,4,2,1,1,CV-935,1.6,1,6,0,1,5,3,2,3,3,2,1,2,1,2,2,5,6,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,693388.88,4219273.983,-15.376,Cob,6572,0,0,1,11,6
65,1,2005030000456,1,7,27,4,3,1,3,CV-763,0.5,0,5,0,1,5,2,2,3,2,1,1,1,1,1,1,7,7,8,1,1,1,9,14,1,2,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,753434.379,4273101.082,19.393,Cob,11810,0,0,2,14,1
66,1,2005030000457,1,7,6,6,3,1,1,CV-855,3,3,0,0,1,5,2,2,3,1,2,1,1,1,1,1,7,7,8,1,5,1,9,8,1,1,3,NaN,1,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,701509.993,4233654.008,14.303,Pri,10599,0,0,1,22,1
68,1,2005030000461,1,7,25,5,1,1,2,CV-913,0.4,0,4,0,1,5,2,2,3,3,2,1,1,1,1,1,2,1,4,1,1,1,9,14,1,2,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,687526.265,4222377.197,-12.686,Sec,8314,0,1,0,15,7
71,1,2005030000464,1,7,16,6,6,2,1,CV-724,0.5,0,5,0,1,5,3,2,3,1,2,1,1,2,2,2,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,763484.507,4299144.933,29.835,Cob,6405,0,0,1,20,3
74,1,2005030000477,1,7,28,6,4,1,2,CV-900,1.5,1,5,1,1,5,2,2,3,3,2,1,2,2,1,1,7,7,7,1,2,1,9,14,3,2,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,685022.998,4225603.166,-4.226,Cob,9965,0,0,1,21,2
80,1,2005030000487,1,7,29,3,5,1,2,CV-900,3.4,3,4,0,1,5,2,2,3,3,2,1,2,2,1,1,1,1,3,1,1,1,1,13,1,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,683976.532,4220419.278,-3.729,Cob,7956,0,0,1,9,7
84,1,2005030000494,1,7,26,6,2,1,1,CV-905,1.8,1,8,1,1,5,3,2,3,3,2,2,1,1,2,2,7,7,8,1,1,1,9,14,3,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,702869.439,4208394.54,-18.988,Pri,25782,0,1,0,17,1
86,1,2005030000500,1,7,30,2,6,2,1,CV-836,12.6,12,6,0,1,5,3,2,3,3,2,1,2,2,2,2,7,7,8,1,5,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,55,NaN,50,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,670564.217,4247087.253,541.726,Cob,2076,0,1,2,5,5
88,1,2005030000503,1,7,30,6,6,2,1,CV-949,0.8,0,8,1,1,5,2,3,3,1,2,1,2,2,1,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,679618.175,4208142.427,78.005,Cob,925,0,0,1,19,5
90,1,2005030000509,1,7,31,4,7,3,1,CV-840,7.5,7,5,1,1,5,2,2,3,3,2,1,1,2,1,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,676266.137,4246008.684,558.634,Cob,4432,0,1,2,13,1
92,1,2005030000511,1,7,31,3,7,3,2,CV-95,10.1,10,1,0,1,5,3,2,3,3,2,1,2,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,688358.64,4212490.705,55.187,Cob,12125,0,0,1,7,5
93,1,2005030000512,1,7,29,3,5,1,1,CV-70,46,46,0,1,1,5,2,2,3,2,2,2,2,1,2,2,7,7,5,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,724158.64,4286870.608,669.452,Per,27898,0,0,1,8,1
97,1,2005030000515,1,7,27,1,3,1,2,CV-773,4.5,4,5,1,1,5,3,2,3,1,2,1,1,1,1,1,7,7,8,1,4,1,9,14,2,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,725995.853,4263187.059,350.787,Cob,3853,0,1,2,23,1
101,1,2005030000559,1,8,3,2,3,1,1,CV-70,47,47,0,1,1,5,3,2,3,3,2,1,1,1,1,1,7,7,5,1,3,1,9,14,3,2,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,723463.516,4286708.498,718.618,Per,27898,0,1,0,5,1
104,1,2005030000567,1,8,3,6,3,1,2,CV-870,0.5,0,5,1,1,5,3,1,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,675948.455,4228782.558,110.587,Cob,16418,0,0,1,21,2
106,1,2005030000568,1,8,1,3,1,4,2,CV-91,8.3,8,3,1,1,5,3,2,3,3,2,1,1,1,2,2,5,6,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,697310.194,4219333.592,-27.157,Sec,13355,0,0,2,8,6
108,1,2005030000573,1,8,1,6,1,1,1,CV-715,22,22,0,0,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,755013.686,4290636.872,535.615,Cob,2870,0,0,3,17,1
111,1,2005030000582,1,8,4,3,4,1,3,CV-845,1.7,1,7,0,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,692791.441,4244372.093,249.009,Sec,7390,0,0,3,7,1
119,1,2005030000584,1,6,7,4,2,1,4,CV-900,5.3,5,3,1,2,5,3,3,3,4,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,2,3,NaN,2,NaN,30,32,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,686901.013,4222589.538,-4.914,Cob,7956,0,0,2,13,1
121,1,2005030000589,1,8,4,4,4,1,2,CV-95,4.5,4,5,0,1,5,3,2,3,4,2,1,1,1,2,2,2,1,2,1,1,1,9,14,1,2,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,684232.145,4215249.318,12.28,Cob,13961,0,0,1,14,6
122,1,2005030000592,1,8,3,4,3,1,1,CV-95,20,20,0,0,1,5,3,2,2,3,2,1,1,1,2,2,1,3,3,1,1,1,9,14,1,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,694975.587,4205681.187,44.974,Cob,10460,0,0,1,13,6
246,1,2005030000601,1,8,6,3,6,2,2,CV-81,33.7,33,7,0,1,5,3,1,3,3,2,1,1,1,1,1,2,4,3,1,1,1,9,10,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,691537.075,4284111.088,531.073,Cob,5457,1,3,0,10,6
247,1,2005030000622,1,8,5,6,5,1,1,CV-940,6.6,6,6,1,1,5,3,2,3,2,1,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,696212.368,4211495.249,10.653,Cob,4511,0,0,1,19,1
251,1,2005030000633,1,8,8,4,1,4,2,CV-825,7.7,7,7,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,699987.417,4252266.077,218.696,Cob,1993,0,2,0,12,1
255,1,2005030000636,1,7,31,6,7,3,2,CV-734,5.4,5,4,1,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,5,1,1,14,3,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,768994.214,4297348.999,38.978,Sec,12579,0,1,0,22,1
257,1,2005030000646,1,8,9,3,2,1,2,CV-865,7.5,7,5,0,1,5,2,2,3,3,2,1,1,1,2,1,5,2,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,709389.012,4233746.444,-11.27,Cob,14160,0,0,2,7,6
260,1,2005030000673,1,8,8,4,1,4,1,CV-84,2.8,2,8,1,1,5,2,2,3,3,2,1,2,2,2,2,5,1,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,695960.188,4244269.405,260.518,Sec,22215,0,0,1,12,7
262,1,2005030000677,1,6,9,6,4,1,2,CV-900,4.6,4,6,0,2,5,2,2,3,3,2,1,1,1,1,1,7,7,6,1,2,1,9,13,1,2,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,685082.173,4220744.402,-4.758,Cob,7956,0,0,1,21,1
264,1,2005030000698,1,8,14,2,7,3,2,CV-895,5.4,5,4,0,1,5,2,2,3,3,2,1,1,1,1,1,2,1,8,1,5,1,9,14,2,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,704293.241,4215508.632,1.302,Cob,8765,0,1,1,6,6
268,1,2005030000699,1,8,13,6,6,2,2,CV-95,3.5,3,5,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,5,1,1,1,9,14,3,1,3,NaN,1,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,683285.002,4215386.716,12.094,Cob,13961,0,1,0,19,1
269,1,2005030000701,1,8,13,1,6,2,1,CV-91,11.8,11,8,1,1,5,3,2,3,4,2,1,1,1,2,2,7,7,8,1,3,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,694091.457,4218815.923,-21.704,Pri,14253,0,1,0,2,1
270,1,2005030000707,1,8,7,3,7,3,1,CV-855,11.6,11,6,0,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,700640.887,4225559.945,-20.904,Cob,3725,0,1,0,7,1
273,1,2005030000718,1,8,16,2,2,1,3,CV-865,1.5,1,5,0,1,5,3,2,3,4,2,1,1,1,1,1,7,7,8,1,4,1,9,14,3,1,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,704419.675,4236991.949,41.593,Cob,14160,0,2,0,6,1
274,1,2005030000724,1,8,16,2,2,4,1,CV-900,7.5,7,5,1,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,1,3,1,2,13,1,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,686790.993,4220655.763,-14.575,Sec,9136,0,0,1,6,2
276,1,2005030000729,1,8,17,1,3,1,1,CV-83,25.6,25,6,0,1,5,3,2,3,3,2,1,2,1,1,1,2,1,8,1,1,1,9,14,2,1,1,NaN,2,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,670934.425,4253183.814,556.014,Cob,2582,0,1,0,1,6
278,1,2005030000732,1,8,7,6,7,3,2,CV-700,57.7,57,7,0,1,5,3,2,3,3,2,1,1,1,1,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,750587.407,4303504.884,35.791,Cob,7180,0,0,2,18,1
280,1,2005030000739,1,8,17,4,3,1,2,CV-773,2,2,0,1,1,5,3,2,3,4,2,1,2,2,2,2,7,7,8,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,727810.978,4263781.704,318.259,Cob,3853,0,1,0,12,4
284,1,2005030000748,1,8,15,6,1,3,3,CV-905,6.5,6,5,1,1,5,3,2,3,3,2,2,2,2,2,2,7,7,8,1,1,1,9,14,1,1,3,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,700530.868,4212259.195,-15.784,Cob,34680,0,0,1,17,1
292,1,2005030000778,1,8,8,6,1,4,2,CV-941,11.4,11,4,0,1,5,3,2,3,3,2,1,1,1,2,2,1,1,3,1,1,1,9,14,3,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,694276.895,4205512.952,74.336,Sec,2515,0,0,1,19,6
298,1,2005030000815,1,8,24,6,3,1,3,CV-912,5.6,5,6,0,1,5,2,3,3,3,2,1,2,2,1,1,1,1,3,1,1,1,2,14,1,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,692468.816,4222082.979,-22.315,Cob,3596,0,0,2,19,7
304,1,2005030000824,1,8,25,3,4,1,2,CV-865,10.4,10,4,0,1,5,2,2,3,3,2,1,1,1,1,1,6,5,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,711532.336,4231896.45,-12.802,Sec,9468,0,0,3,9,6
305,1,2005030000826,1,8,25,4,4,1,1,CV-865,7.4,7,4,1,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,707310.187,4235141.83,10.453,Cob,14160,0,0,1,11,1
309,1,2005030000839,1,8,25,6,4,1,3,CV-935,1.6,1,6,1,1,5,3,2,3,3,2,1,1,1,1,1,5,6,4,1,1,1,9,14,1,1,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,695440.245,4212461.888,37.675,Cob,6572,0,0,2,19,6
311,1,2005030000851,1,8,26,4,5,1,2,CV-865,8.5,8,5,1,1,5,3,2,3,3,2,1,1,1,1,2,6,2,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,706391.233,4235734.54,19.517,Cob,14160,0,0,3,14,6
